ID,WORD,LANG,DE,DE_LEN,DE_SILBEN,TR,TR_LEN,TR_SILBEN,KURZ_LEN,KURZ_SILBEN
12132,benim,TR,Meins,5,1,benim,5,2,TR/DE,DE
12133,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12133,weißt,DE,weißt,5,1,Bilmek,6,2,DE,DE
12138,işte,TR,bei der Arbeit,14,2,işte,4,2,TR,TR/DE
12138,wir,DE,wir,3,1,Biz,3,1,TR/DE,TR/DE
12138,sanki,TR,als ob,6,1,sanki,5,2,TR,DE
12141,gittik,TR,wir gingen,10,2,gittik,6,2,TR,TR/DE
12120,belki,TR,Vielleicht,10,2,belki,5,2,TR,TR/DE
12116,sonat,TR,Sonate,6,3,sonat,5,2,TR,TR
12004,Mutti,TR,Mutti,5,2,Mutti,5,2,TR/DE,TR/DE
12159,Woche,DE,Woche,5,2,Hafta,5,2,TR/DE,TR/DE
12164,bitirdim,TR,Ich bin fertig,14,2,bitirdim,8,3,TR,DE
12169,n,TR,N,1,1,n,1,1,TR/DE,TR/DE
12141,gezdik,TR,wir sind gereist,16,2,gezdik,6,2,TR,TR/DE
12169,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12169,unterschied,DE,unterschied,11,3,fark,4,1,TR,TR
12174,ist,DE,ist,3,1,öyle,4,2,DE,DE
12175,Türkiye'ye,TR,nach Türkiye,12,2,Türkiye'ye,10,3,TR,DE
12175,hab,DE,hab,3,1,sahip olmak,11,3,DE,DE
12175,bitmiş,TR,fertig,6,2,bitmiş,6,2,TR/DE,TR/DE
12182,was,DE,was,3,1,Ne,2,1,TR,TR/DE
12169,Pause,DE,Pause,5,2,duraklatma,10,4,DE,DE
12186,bit,TR,bisschen,8,2,bit,3,1,TR,TR
12129,Schule§ye,MIXED,Schule§ye,9,2,Schule§ye,9,2,TR/DE,TR/DE
12186,bist,DE,bist,4,1,öyle,4,2,TR/DE,DE
12186,üniversite,TR,Universität,11,5,üniversite,10,5,TR,TR/DE
12196,Mutti,TR,Mutti,5,2,Mutti,5,2,TR/DE,TR/DE
12129,Benedikt,DE,Benedikt,8,3,Benedict,8,3,TR/DE,TR/DE
12186,bitirdiğinde,TR,wenn du fertig bist,19,2,bitirdiğinde,12,5,TR,DE
12152,bitireyim,TR,Lass mich ausreden,18,3,bitireyim,9,4,TR,DE
12202,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12126,yapıyordur,TR,tut,3,1,yapıyordur,10,4,DE,DE
12127,yapıyordur,TR,tut,3,1,yapıyordur,10,4,DE,DE
12027,Hababam,TR,Mein Schatz,11,1,Hababam,7,3,TR,DE
12208,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12210,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12210,das,DE,das,3,1,the,3,1,TR/DE,TR/DE
12204,weiß,DE,weiß,4,1,beyaz,5,2,DE,DE
12231,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12231,Aufnahme,DE,Aufnahme,8,3,Kayıt,5,2,TR,TR
12236,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12081,başörtülü,TR,Kopftuch,8,2,başörtülü,9,4,DE,DE
12237,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12237,hast,DE,hast,4,1,sahip olmak,11,3,DE,DE
12245,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12245,Ausbildung,DE,Ausbildung,10,3,Eğitim,6,3,TR,TR/DE
12200,müßte,DE,müßte,5,2,zorunda kalacaktım,18,6,DE,DE
12257,29,TR,29,2,1,29,2,1,TR/DE,TR/DE
12257,hab',DE,hab',4,1,sahip olmak',12,3,DE,DE
12265,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12266,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12208,Edirne,TR,Edirne,6,3,Edirne,6,3,TR/DE,TR/DE
12253,1/2,DE,1/2,3,1,1/2,3,1,TR/DE,TR/DE
12275,yardımcı,TR,Helfer,6,2,yardımcı,8,3,DE,DE
12277,yardımcı,TR,Helfer,6,2,yardımcı,8,3,DE,DE
12277,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
12277,yardımcı,TR,Helfer,6,2,yardımcı,8,3,DE,DE
12286,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12297,çocuk,TR,Kind,4,1,çocuk,5,2,DE,DE
12309,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12312,Computer,DE,Computer,8,3,bilgisayar,10,4,DE,DE
12276,doktor,TR,Arzt,4,1,doktor,6,2,DE,DE
12312,Funken,DE,Funken,6,2,Kıvılcım,8,3,DE,DE
12312,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
12220,neun,TR,neun,4,1,neun,4,1,TR/DE,TR/DE
12321,ben,TR,ICH,3,1,ben,3,1,TR/DE,TR/DE
12200,jubelt,DE,jubelt,6,2,şerefe,6,3,TR/DE,DE
12335,gibi,TR,wie,3,1,gibi,4,2,DE,DE
12339,Cafe§ye,MIXED,Cafe§ye,7,2,CafeŞye,7,3,TR/DE,DE
12339,baktım,TR,Ich habe nachgeschaut,21,4,baktım,6,2,TR,TR
12343,yalnız,TR,nur,3,1,yalnız,6,2,DE,DE
12346,falan,TR,wie,3,1,falan,5,2,DE,DE
12346,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12346,vardı,TR,es gab,6,1,vardı,5,2,TR,DE
12351,O.k.,TR,Pfeil.,6,1,O.k.,4,1,TR,TR/DE
12357,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
12357,ama,TR,Aber,4,2,ama,3,2,TR,TR/DE
12357,auf,DE,auf,3,1,Açık,4,2,DE,DE
12360,işte,TR,bei der Arbeit,14,2,işte,4,2,TR,TR/DE
12368,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
12152,Abitur§umu,MIXED,Abitur§umu,10,4,Abiturşumu,10,5,TR/DE,DE
12382,Distanz,DE,Distanz,7,2,mesafe,6,3,TR,DE
12186,Abitur§u,MIXED,Abitur§u,8,3,Abitur§u,8,3,TR/DE,TR/DE
12392,Farben,DE,Farben,6,2,Renkler,7,2,DE,TR/DE
12398,O,TR,ER,2,1,O,1,1,TR,TR/DE
12400,Farbe,DE,Farbe,5,2,Renk,4,1,TR,TR
12403,Whisky-Cola,LANG3,Whisky-Cola,11,4,Viski-Cola,10,4,TR,TR/DE
12403,wollt',DE,wollt',6,1,aranan',7,3,DE,DE
12203,redet,DE,redet,5,2,görüşmeler,10,4,DE,DE
12236,Wartezeit,DE,Wartezeit,9,3,Bekleme süresi,14,5,DE,DE
12419,indik,TR,wir sind gelandet,17,3,indik,5,2,TR,TR
12424,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12424,Stunde,DE,Stunde,6,2,Saat,4,1,TR,TR
12428,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12429,war,DE,war,3,1,öyleydi,7,3,DE,DE
12434,böyle,TR,so was,6,1,böyle,5,2,TR,DE
12434,böyle,TR,so was,6,1,böyle,5,2,TR,DE
12434,Hütchen,DE,Hütchen,7,2,koni,4,2,TR,TR/DE
12437,faszinieren,DE,faszinieren,11,4,büyülemek,9,4,TR,TR/DE
12437,etti,TR,tat,3,1,etti,4,2,DE,DE
12439,hatte,DE,hatte,5,2,vardı,5,2,TR/DE,TR/DE
12441,uçaktan,TR,aus dem Flugzeug,16,2,uçaktan,7,3,TR,DE
12442,acht,DE,acht,4,1,sekiz,5,2,DE,DE
12447,böyle,TR,so was,6,1,böyle,5,2,TR,DE
12452,gittim,TR,Ich ging,8,1,gittim,6,2,TR,DE
12456,görüyorsun,TR,Du siehst,9,1,görüyorsun,10,4,DE,DE
12458,total,DE,total,5,2,toplam,6,2,DE,TR/DE
12458,yanına,TR,nächste,7,2,yanına,6,3,TR,DE
12458,mi,TR,Ist es,6,1,mi,2,1,TR,TR/DE
12463,Sydney'e,MIXED,Sydney,6,2,Sidney,6,2,TR/DE,TR/DE
12463,gittim,TR,Ich ging,8,1,gittim,6,2,TR,DE
12463,gittim,TR,Ich ging,8,1,gittim,6,2,TR,DE
12463,geliyor,TR,kommt,5,1,geliyor,7,3,DE,DE
12463,sordum,TR,Ich fragte,10,2,sordum,6,2,TR,TR/DE
12464,dedi,TR,sagte er,8,2,dedi,4,2,TR,TR/DE
12466,aldım,TR,Ich habe gekauft,16,3,aldım,5,2,TR,TR
12470,es,DE,es,2,1,BT,2,1,TR/DE,TR/DE
12472,Zollbeamter§dan,MIXED,Zollbeamter§dan,15,3,Zollbeamter§dan,15,3,TR/DE,TR/DE
12478,falan,TR,wie,3,1,falan,5,2,DE,DE
12479,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
12479,weißt,DE,weißt,5,1,Bilmek,6,2,DE,DE
12482,falan,TR,wie,3,1,falan,5,2,DE,DE
12483,yaptım,TR,Das habe ich getan,18,3,yaptım,6,2,TR,TR
12484,kenn',DE,kenn',5,1,Bilmek,6,2,DE,DE
12484,kenn',DE,kenn',5,1,Bilmek,6,2,DE,DE
12485,Gepäck,DE,Gepäck,6,2,bagaj,5,2,TR,TR/DE
12485,de,TR,Auch,4,1,de,2,1,TR,TR/DE
12501,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12511,Aufregung,DE,Aufregung,9,3,heyecanlanmak,13,5,DE,DE
12512,böyle,TR,so was,6,1,böyle,5,2,TR,DE
12513,tipi,TR,Typ,3,1,tipi,4,2,DE,DE
12518,meint,DE,meint,5,1,araç,4,2,TR,DE
12518,ne,DE,ne,2,1,HAYIR,5,2,DE,DE
12518,de,TR,Auch,4,1,de,2,1,TR,TR/DE
12200,Papi,TR,Papi,4,2,Papi,4,2,TR/DE,TR/DE
12518,Anhänger,DE,Anhänger,8,3,Römork,6,2,TR,TR
12518,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
12518,den,DE,den,3,1,the,3,1,TR/DE,TR/DE
12520,de,TR,Auch,4,1,de,2,1,TR,TR/DE
12409,Stunden,DE,Stunden,7,2,Saat,4,1,TR,TR
12531,dieses,DE,dieses,6,2,Bu,2,1,TR,TR
12531,noch,DE,noch,4,1,Hala,4,2,TR/DE,DE
12410,30,TR,30,2,1,30,2,1,TR/DE,TR/DE
12537,yaparken,TR,dabei,5,2,yaparken,8,3,DE,DE
12552,böyle,TR,so was,6,1,böyle,5,2,TR,DE
12562,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
12569,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12571,hemen,TR,sofort,6,2,hemen,5,2,TR,TR/DE
12573,falan,TR,wie,3,1,falan,5,2,DE,DE
12580,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12580,jeder,DE,jeder,5,2,herkes,6,2,DE,TR/DE
12312,curt,LANG3,kurz,4,1,kısa,4,2,TR/DE,DE
12274,sınavı,TR,Prüfung,7,2,sınavı,6,3,TR,DE
12590,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12590,Mutter,DE,Mutter,6,2,Anne,4,2,TR,TR/DE
12525,eis,TR,eis,3,1,eis,3,1,TR/DE,TR/DE
12589,bize,TR,uns,3,1,bize,4,2,DE,DE
12600,hat,DE,hat,3,1,sahip olmak,11,3,DE,DE
12597,kulübesi,TR,Hütte,5,2,kulübesi,8,4,DE,DE
12602,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12321,Darmstadt’tayım,MIXED,Darmstadt’tayım,15,2,Darmstadt'tayım,15,3,TR/DE,DE
12335,Einkaufstraß,DE,Einkaufstraß,12,3,alışveriş caddesi,17,6,DE,DE
12609,falan,TR,wie,3,1,falan,5,2,DE,DE
12613,balo,TR,Abschlussball,13,3,balo,4,2,TR,TR
12615,meint,DE,meint,5,1,araç,4,2,TR,DE
12615,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12537,Einpacken,DE,Einpacken,9,3,Özetle,6,3,TR,TR/DE
12590,aramış,TR,angerufen,9,4,aramış,6,3,TR,TR
12623,tamam,TR,OK,2,1,tamam,5,2,DE,DE
12629,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12639,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12602,gibt's,DE,gibt's,6,1,orada,5,3,TR,DE
12609,würdet,DE,würdet,6,2,istemek,7,3,DE,DE
12642,die,DE,die,3,1,the,3,1,TR/DE,TR/DE
12617,taksi,TR,Taxi,4,2,taksi,5,2,DE,TR/DE
12641,geldik,TR,wir sind gekommen,17,3,geldik,6,2,TR,TR
12645,hat,DE,hat,3,1,sahip olmak,11,3,DE,DE
12645,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12605,daß,DE,daß,3,1,O,1,1,TR,TR/DE
12647,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12644,Bewerbung,DE,Bewerbung,9,3,Başvuru,7,3,TR,TR/DE
12648,yaptık,TR,wir haben es getan,18,3,yaptık,6,2,TR,TR
12371,sitzen,TR,sitzen,6,2,sitzen,6,2,TR/DE,TR/DE
12649,yapmadık,TR,wir haben es nicht getan,24,3,yapmadık,8,3,TR,TR/DE
12584,yemiyor,TR,isst nicht,10,1,yemiyor,7,3,TR,DE
12650,yapmadık,TR,wir haben es nicht getan,24,3,yapmadık,8,3,TR,TR/DE
12653,falan,TR,wie,3,1,falan,5,2,DE,DE
12655,Koray,TR,Koray,5,2,Koray,5,2,TR/DE,TR/DE
12655,auch,DE,auch,4,1,Ayrıca,6,3,DE,DE
12518,güm-güm-güm,TR,Bumm-bumm-bumm,14,3,güm-güm-güm,11,3,TR,TR/DE
12646,seins,DE,seins,5,1,onun,4,2,TR,DE
12649,Aufsatz,DE,Aufsatz,7,2,Makale,6,3,TR,DE
12660,falan,TR,wie,3,1,falan,5,2,DE,DE
12676,Lebenslauf,DE,Lebenslauf,10,3,Özgeçmiş,8,3,TR,TR/DE
12650,Aufsatz,DE,Aufsatz,7,2,Makale,6,3,TR,DE
12677,für,DE,für,3,1,için,4,2,DE,DE
12655,halinde,TR,In,2,1,halinde,7,3,DE,DE
12678,bilmem,TR,Ich weiß nicht,14,1,bilmem,6,2,TR,DE
12657,yazacağım,TR,Ich werde schreiben,19,3,yazacağım,9,4,TR,DE
12681,hat,DE,hat,3,1,sahip olmak,11,3,DE,DE
12689,nen,TR,nen,3,1,nen,3,1,TR/DE,TR/DE
12689,Lebenslauf,DE,Lebenslauf,10,3,Özgeçmiş,8,3,TR,TR/DE
12676,olayını,TR,der Vorfall,11,2,olayını,7,4,TR,DE
12690,onlar,TR,ihnen,5,2,onlar,5,2,TR/DE,TR/DE
12691,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
12644,içinmiş,TR,es war für,10,1,içinmiş,7,3,TR,DE
12716,master,LANG3,Master,6,2,usta,4,2,TR,TR/DE
12716,sınavı,TR,Prüfung,7,2,sınavı,6,3,TR,DE
12680,ı,TR,ich,3,1,ı,1,1,TR,TR/DE
12718,so,DE,so,2,1,Bu yüzden,9,2,DE,DE
12721,falan,TR,wie,3,1,falan,5,2,DE,DE
12714,denen,TR,angerufen,9,4,denen,5,2,TR,TR
12725,auch,DE,auch,4,1,Ayrıca,6,3,DE,DE
12725,yaptı,TR,tat,3,1,yaptı,5,2,DE,DE
12725,falan,TR,wie,3,1,falan,5,2,DE,DE
12725,zu,DE,zu,2,1,ile,3,2,DE,DE
12729,voll,DE,voll,4,1,tam dolu,8,2,DE,DE
12617,hundertfünfzig,DE,hundertfünfzig,14,4,yüz elli,8,2,TR,TR
12721,ähm,DE,ähm,3,1,hım,3,1,TR/DE,TR/DE
12733,yapmak,TR,zu tun,6,1,yapmak,6,2,TR/DE,DE
12733,eh,TR,äh,2,1,eh,2,1,TR/DE,TR/DE
12733,Karriere,DE,Karriere,8,3,kariyer,7,3,TR,TR/DE
12385,gıcıklığına,TR,Zu deinem Ärger,15,3,gıcıklığına,11,5,TR,DE
12745,niye,TR,Warum,5,2,niye,4,2,TR,TR/DE
12655,Aufsatz,DE,Aufsatz,7,2,Makale,6,3,TR,DE
12758,tam,TR,voll,4,1,tam,3,1,TR,TR/DE
12758,nein,DE,nein,4,1,HAYIR,5,2,DE,DE
12746,macht,DE,macht,5,1,belki,5,2,TR/DE,DE
12762,im,DE,im,2,1,içinde,6,3,DE,DE
12767,tam,TR,voll,4,1,tam,3,1,TR,TR/DE
12774,balo,TR,Abschlussball,13,3,balo,4,2,TR,TR
12762,yetmiş,TR,siebzig,7,2,yetmiş,6,2,TR,TR/DE
12776,oraya,TR,Dort,4,1,oraya,5,3,DE,DE
12777,so,DE,so,2,1,Bu yüzden,9,2,DE,DE
12777,falan,TR,wie,3,1,falan,5,2,DE,DE
12774,meinten,DE,meinten,7,2,anlamına gelen,14,5,DE,DE
12777,yapıyor,TR,tun,3,1,yapıyor,7,3,DE,DE
12729,methettiler,TR,sie lobten,10,2,methettiler,11,4,DE,DE
12779,yaptı,TR,tat,3,1,yaptı,5,2,DE,DE
12677,asistanlık,TR,Assistententätigkeit,20,7,asistanlık,10,4,TR,TR
12787,yapmıyor,TR,geht nicht,10,1,yapmıyor,8,3,TR,DE
12718,Yaşar,TR,Yasar,5,2,Yaşar,5,2,TR/DE,TR/DE
12779,zustimmen,DE,zustimmen,9,3,kabul etmek,11,3,DE,TR/DE
12800,ya,TR,entweder,8,3,ya,2,1,TR,TR
12800,nicht,DE,nicht,5,1,Olumsuz,7,3,DE,DE
12800,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12810,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12811,ayrı,TR,separate,8,4,ayrı,4,2,TR,TR
12815,der,DE,der,3,1,the,3,1,TR/DE,TR/DE
12815,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12817,ayrı,TR,separate,8,4,ayrı,4,2,TR,TR
12796,T.,DE,T.,2,1,T,1,1,TR,TR/DE
12822,bilmem,TR,Ich weiß nicht,14,1,bilmem,6,2,TR,DE
12830,hani,TR,Wo,2,1,hani,4,2,DE,DE
12800,S.,DE,S.,2,1,S.,2,1,TR/DE,TR/DE
12831,ey,DE,ey,2,1,Hey,3,1,DE,TR/DE
12820,nichts,DE,nichts,6,1,Hiçbir şey,10,2,DE,DE
12833,gemacht,DE,gemacht,7,2,yapılmış,8,3,DE,DE
12836,das,DE,das,3,1,the,3,1,TR/DE,TR/DE
12648,Sieben§da,MIXED,Sieben§da,9,2,Sieben§da,9,2,TR/DE,TR/DE
12831,yarış,TR,Wettrennen,10,3,yarış,5,2,TR,TR
12849,hab,DE,hab,3,1,sahip olmak,11,3,DE,DE
12833,hız,TR,Geschwindigkeit,15,4,hız,3,1,TR,TR
12849,gegangen,DE,gegangen,8,3,gitmiş,6,2,TR,TR
12865,ey,TR,Artikel,7,3,ey,2,1,TR,TR
12866,ist,DE,ist,3,1,öyle,4,2,DE,DE
12874,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12884,Alman,TR,Deutsch,7,1,Alman,5,2,TR,DE
12885,lise,TR,Gymnasium,9,3,lise,4,2,TR,TR
12780,sandviççi,TR,Sandwichladen,13,4,sandviççi,9,3,TR,TR
12886,die,DE,die,3,1,the,3,1,TR/DE,TR/DE
12888,S.,DE,S.,2,1,S.,2,1,TR/DE,TR/DE
12837,sallıyor,TR,zittern,7,2,sallıyor,8,3,DE,DE
12889,das,DE,das,3,1,the,3,1,TR/DE,TR/DE
12893,ist,DE,ist,3,1,öyle,4,2,DE,DE
12895,ist,DE,ist,3,1,öyle,4,2,DE,DE
12896,deutsch,DE,deutsch,7,1,Almanca,7,3,TR/DE,DE
12736,hayır§s,MIXED,hayır§s,7,1,hayırlar,8,3,DE,DE
12896,türkisch,DE,türkisch,8,2,Türkçe,6,2,TR,TR/DE
12641,C'lerle,MIXED,mit C's,7,1,C'lerle,7,2,TR/DE,DE
12897,biraz,TR,Ein wenig,9,2,biraz,5,2,TR,TR/DE
12900,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12902,so,DE,so,2,1,Bu yüzden,9,2,DE,DE
12690,Bewerbung§du,MIXED,Bewerbung§du,12,3,Bewerbung§du,12,2,TR/DE,TR
12919,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12917,Das,DE,Das,3,1,,0,0,TR,TR
12922,ist,DE,ist,3,1,öyle,4,2,DE,DE
12924,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12921,ediyorum,TR,Ich tue,7,1,ediyorum,8,4,DE,DE
12926,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
12928,andere,DE,andere,6,3,diğer,5,2,TR,TR
12839,sallıyor,TR,zittern,7,2,sallıyor,8,3,DE,DE
12928,falan,TR,wie,3,1,falan,5,2,DE,DE
12929,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
12929,tam,TR,voll,4,1,tam,3,1,TR,TR/DE
12929,türkisch,DE,türkisch,8,2,Türkçe,6,2,TR,TR/DE
12929,türkisch,DE,türkisch,8,2,Türkçe,6,2,TR,TR/DE
12929,değil,TR,nicht,5,1,değil,5,2,TR/DE,DE
12745,Şafak’ı,MIXED,Dämmerung,9,3,Şafak’ı,7,2,TR,TR
12924,typisch,DE,typisch,7,2,tipik,5,2,TR,TR/DE
12932,das,DE,das,3,1,the,3,1,TR/DE,TR/DE
12932,was,DE,was,3,1,Ne,2,1,TR,TR/DE
12936,sag',DE,sag',4,1,söylemek,8,3,DE,DE
12936,wenn,DE,wenn,4,1,eğer,4,2,TR/DE,DE
12930,Was,DE,Was,3,1,Ne,2,1,TR,TR/DE
12946,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12930,typisch,DE,typisch,7,2,tipik,5,2,TR,TR/DE
12954,mit,DE,mit,3,1,ile,3,2,TR/DE,DE
12777,rumschreien,DE,rumschreien,11,2,bağırmak,8,3,TR,DE
12959,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
12961,Hanım,TR,Frau,4,1,Hanım,5,2,DE,DE
12961,an,DE,an,2,1,ile,3,2,DE,DE
12885,drauf,DE,drauf,5,1,üzerinde,8,4,DE,DE
12946,soll,DE,soll,4,1,yapmalı,7,3,DE,DE
12957,Nein,DE,Nein,4,1,HAYIR,5,2,DE,DE
12962,Asya,TR,Asien,5,2,Asya,4,2,TR,TR/DE
12961,Asya,TR,Asien,5,2,Asya,4,2,TR,TR/DE
12962,bezogen,DE,bezogen,7,3,ilgili,6,3,TR,TR/DE
12962,Zopf,DE,Zopf,4,1,örgü,4,2,TR/DE,DE
12964,Zopf,DE,Zopf,4,1,örgü,4,2,TR/DE,DE
12963,Zopf,DE,Zopf,4,1,örgü,4,2,TR/DE,DE
12964,sandım,TR,Dachte ich,10,2,sandım,6,2,TR,TR/DE
12968,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12969,böyle,TR,so was,6,1,böyle,5,2,TR,DE
12971,und,DE,und,3,1,Ve,2,1,TR,TR/DE
12971,yaptılar,TR,Das haben sie getan,19,3,yaptılar,8,3,TR,TR/DE
12962,aklıma,TR,meiner Meinung nach,19,3,aklıma,6,3,TR,TR/DE
12974,nicht,DE,nicht,5,1,Olumsuz,7,3,DE,DE
12975,çok,TR,Eine Menge,10,3,çok,3,1,TR,TR
12976,Dings,DE,Dings,5,1,Dingler,7,2,DE,DE
12976,lise,TR,Gymnasium,9,3,lise,4,2,TR,TR
12979,B.,DE,B.,2,1,B.,2,1,TR/DE,TR/DE
12979,için,TR,für,3,1,için,4,2,DE,DE
12980,zaten,TR,bereits,7,2,zaten,5,2,TR,TR/DE
12981,ey,DE,ey,2,1,Hey,3,1,DE,TR/DE
12984,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
12987,B.,DE,B.,2,1,B.,2,1,TR/DE,TR/DE
12974,A.,TR,A.,2,1,A.,2,1,TR/DE,TR/DE
12990,sie,DE,sie,3,1,o,1,1,TR,TR/DE
12987,etkili,TR,wirksam,7,2,etkili,6,3,TR,DE
12993,biraz,TR,Ein wenig,9,2,biraz,5,2,TR,TR/DE
12928,Denkweise§n,MIXED,Denkweise§n,11,3,Denkweise§n,11,3,TR/DE,TR/DE
12993,yaptı,TR,tat,3,1,yaptı,5,2,DE,DE
12997,Dings§de,MIXED,Dings§de,8,1,Dings§de,8,1,TR/DE,TR/DE
12952,Soracak,TR,werde fragen,12,3,Soracak,7,3,TR,TR/DE
12998,damit,DE,damit,5,2,onunla,6,3,DE,DE
12889,diskotanzen,TR,Discotanzen,11,4,diskotanzen,11,4,TR/DE,TR/DE
12896,yapanlar,TR,"diejenigen, die es tun",22,4,yapanlar,8,3,TR,TR
13002,sitzen,DE,sitzen,6,2,oturmak,7,3,DE,DE
13003,benim,TR,Meins,5,1,benim,5,2,TR/DE,DE
13011,biraz,TR,Ein wenig,9,2,biraz,5,2,TR,TR/DE
12849,İşkembeci,TR,Kuttelmacher,12,4,İşkembeci,9,3,TR,TR
13016,gibi,TR,wie,3,1,gibi,4,2,DE,DE
13020,dedim,TR,Ich sagte,9,2,dedim,5,2,TR,TR/DE
13021,im,DE,im,2,1,içinde,6,3,DE,DE
12993,ausnutzen,DE,ausnutzen,9,3,faydalanmak,11,4,DE,DE
13021,dedim,TR,Ich sagte,9,2,dedim,5,2,TR,TR/DE
13022,es,DE,es,2,1,BT,2,1,TR/DE,TR/DE
13012,evin,TR,Dein Haus,9,1,evin,4,2,TR,DE
13023,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
13021,außerhalb,DE,außerhalb,9,3,dıştan,6,2,TR,TR
12963,sandım,TR,Dachte ich,10,2,sandım,6,2,TR,TR/DE
13022,güvenilir,TR,Vertrauenswürdig,16,4,güvenilir,9,4,TR,TR/DE
13025,yapmış,TR,tat,3,1,yapmış,6,2,DE,DE
13033,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
13036,finde,DE,finde,5,2,bulmak,6,2,DE,TR/DE
13029,sah,DE,sah,3,1,testere,7,3,DE,DE
13039,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
13039,wenn,DE,wenn,4,1,eğer,4,2,TR/DE,DE
13040,n,TR,N,1,1,n,1,1,TR/DE,TR/DE
13039,kişilik,TR,Persönlichkeit,14,4,kişilik,7,3,TR,TR
13043,çünkü,TR,Weil,4,1,çünkü,5,2,DE,DE
13041,ilişki,TR,Beziehung,9,3,ilişki,6,3,TR,TR/DE
13045,gesagt,DE,gesagt,6,2,söz konusu,10,3,DE,DE
13002,angetanzt,DE,angetanzt,9,3,dans etti,9,2,TR/DE,TR
13046,ist,DE,ist,3,1,öyle,4,2,DE,DE
13002,veli§s,MIXED,veli§s,6,2,veliler,7,3,DE,DE
12993,B’yi,MIXED,B’yi,4,1,B'yi,4,1,TR/DE,TR/DE
13046,o,TR,Er,2,1,o,1,1,TR,TR/DE
13046,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
13046,ciddi,TR,ernst,5,1,ciddi,5,2,TR/DE,DE
12896,yapanlar,TR,"diejenigen, die es tun",22,4,yapanlar,8,3,TR,TR
13046,dir,DE,dir,3,1,Sen,3,1,TR/DE,TR/DE
13062,meint,DE,meint,5,1,araç,4,2,TR,DE
13062,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
13056,spinnt,DE,spinnt,6,1,deli,4,2,TR,DE
13057,atış,TR,Schuss,6,1,atış,4,2,TR,DE
13063,und,DE,und,3,1,Ve,2,1,TR,TR/DE
13068,hat,DE,hat,3,1,sahip olmak,11,3,DE,DE
13046,usw.,DE,usw.,4,1,vesaire.,8,3,DE,DE
13068,so,DE,so,2,1,Bu yüzden,9,2,DE,DE
13030,Düşünmek,TR,Zum Nachdenken,14,3,Düşünmek,8,3,TR,TR/DE
13063,atış,TR,Schuss,6,1,atış,4,2,TR,DE
